time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-10T22:04:51.499Z,11.6875,-86.0268,148.17,4.4,mb,,154,0.49,0.41,us,us6000dgew,2021-02-10T22:29:15.040Z,"8 km SSE of Nandaime, Nicaragua",earthquake,4.4,4.7,0.085,40,reviewed,us,us
2021-02-10T21:18:41.941Z,64.8599,-133.7469,9.29,4.2,mwr,,149,0.981,0.45,us,us6000dgdt,2021-02-20T05:40:46.040Z,"287 km ENE of Dawson City, Canada",earthquake,3.8,4.9,0.05,39,reviewed,us,us
2021-02-10T20:18:29.414Z,-31.754,-71.337,48.07,5.2,mb,,65,0.422,0.76,us,us6000dgd0,2021-02-19T22:56:35.778Z,"20 km SW of Illapel, Chile",earthquake,5.3,4.9,0.028,416,reviewed,us,us
2021-02-10T19:59:13.071Z,40.4303,-126.0119,9.28,2.5,ml,,266,1.278,0.46,us,us6000dgcv,2021-02-22T18:23:28.040Z,"149 km W of Ferndale, California",earthquake,9.4,14.3,0.052,49,reviewed,us,us
2021-02-10T19:03:22.567Z,36.3112,71.1035,126.49,4.1,mb,,96,2.439,1.16,us,us6000dgcb,2021-02-23T21:10:24.040Z,"56 km SW of Ashkāsham, Afghanistan",earthquake,3,10.8,0.165,10,reviewed,us,us
2021-02-10T17:48:01.584Z,43.8396,-66.464,15.05,2.6,ml,,208,1.123,0.09,us,us6000dgwh,2021-02-19T21:36:59.040Z,"28 km W of Yarmouth, Canada",earthquake,4,8.6,0.091,16,reviewed,us,us
2021-02-10T17:09:56.526Z,-28.3456,-67.2347,136.49,4.3,mb,,102,2.256,1.01,us,us6000dgbj,2021-02-19T21:05:59.465Z,"45 km SE of Tinogasta, Argentina",earthquake,5.4,9.9,0.308,3,reviewed,us,us
2021-02-10T15:13:16.780Z,-40.6746,-84.1304,10,4.4,mb,,154,8.193,0.88,us,us6000dj07,2021-02-22T02:30:01.040Z,"southeast central Pacific Ocean",earthquake,13.3,1.9,0.19,8,reviewed,us,us
2021-02-10T14:43:43.346Z,27.0519,89.5683,10,3.7,mb,,152,2.53,0.35,us,us6000dgem,2021-02-11T02:07:26.223Z,"6 km SSE of Tsimasham, Bhutan",earthquake,7.9,2,0.225,5,reviewed,us,us
2021-02-10T12:52:27.660Z,-5.6626,101.6647,10,6.2,mww,,29,1.824,0.68,us,us6000dg70,2021-02-12T13:01:02.616Z,"216 km SSW of Bengkulu, Indonesia",earthquake,6.6,1.7,0.056,31,reviewed,us,us
2021-02-10T10:42:33.160Z,19.1315,-66.8293,29,3.02,md,5,317,0.7885,0.28,pr,pr2021041009,2021-02-10T10:58:14.482Z,"71 km N of Hatillo, Puerto Rico",earthquake,2.39,17.88,0.15,2,reviewed,pr,pr
2021-02-10T10:21:32.774Z,-5.6245,101.6833,10,5.1,mb,,58,1.784,0.64,us,us6000dg6b,2021-02-10T10:46:19.040Z,"211 km SSW of Bengkulu, Indonesia",earthquake,7,1.7,0.067,72,reviewed,us,us
2021-02-10T10:15:34.630Z,-5.6097,101.6902,10,5.1,mb,,81,1.769,0.64,us,us6000dg6a,2021-02-10T10:32:52.040Z,"210 km SSW of Bengkulu, Indonesia",earthquake,4.9,1.7,0.079,52,reviewed,us,us
2021-02-10T10:04:07.817Z,38.1438,-117.9866,10.4,2.5,ml,28,72.06,0.022,0.1265,nn,nn00799975,2021-02-11T02:31:17.901Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.21,13,reviewed,nn,nn
2021-02-10T09:11:44.070Z,17.9196,-66.808,15,2.5,md,15,218,0.0903,0.15,pr,pr2021041008,2021-02-10T09:24:57.310Z,"8 km S of Indios, Puerto Rico",earthquake,0.63,0.54,0.08,7,reviewed,pr,pr
2021-02-10T08:47:40.295Z,12.9485,-88.4204,91.57,5,mb,,81,1.387,1.29,us,us6000dg5d,2021-02-10T19:03:26.781Z,"38 km SSW of Jucuarán, El Salvador",earthquake,6,6.7,0.032,318,reviewed,us,us
2021-02-10T08:42:09.601Z,12.9418,-88.9357,65.21,4.4,mb,,140,1.656,1.08,us,us6000dg5a,2021-02-10T15:52:23.550Z,"56 km SW of Puerto El Triunfo, El Salvador",earthquake,7.4,9.7,0.05,116,reviewed,us,us
2021-02-10T08:22:32.092Z,-13.5934,-111.5909,10,5.7,mww,,126,33.522,1.06,us,us6000dg56,2021-02-11T08:25:20.171Z,"central East Pacific Rise",earthquake,8.5,1.8,0.069,20,reviewed,us,us
2021-02-10T08:03:36.540Z,17.92,-66.8083,13,2.6,md,15,226,0.0898,0.18,pr,pr2021041006,2021-02-10T08:25:30.933Z,"8 km S of Indios, Puerto Rico",earthquake,0.72,0.44,0.07,7,reviewed,pr,pr
2021-02-10T07:57:14.760Z,33.1828333,-115.6075,3.2,2.72,ml,61,43,0.008672,0.23,ci,ci39547407,2021-02-17T06:48:29.040Z,"10km SW of Niland, CA",earthquake,0.18,0.25,0.174,132,reviewed,ci,ci
2021-02-10T07:55:23.350Z,32.739,-115.8285,10.75,2.8,ml,54,85,0.1207,0.27,ci,ci39547391,2021-02-17T06:27:21.040Z,"15km E of Ocotillo, CA",earthquake,0.27,0.55,0.174,137,reviewed,ci,ci
2021-02-10T04:42:12.240Z,31.522,-115.6781667,5.62,3.07,ml,22,154,0.1585,0.26,ci,ci39547215,2021-02-10T05:10:59.869Z,"87km ESE of Maneadero, B.C., MX",earthquake,0.48,31.61,0.218,107,reviewed,ci,ci
2021-02-10T03:59:03.029Z,36.86633333,-97.45566667,5.27,2.7,ml,90,93,0,0.25,ok,ok2021cvka,2021-02-22T00:50:59.040Z,"6 km N of Nardin, Oklahoma",earthquake,,0.7,0.25,42,reviewed,ok,ok
2021-02-10T03:45:05.610Z,33.1616667,-115.6115,2.83,2.79,ml,55,42,0.01614,0.22,ci,ci39547135,2021-02-22T00:58:21.040Z,"10km WNW of Calipatria, CA",earthquake,0.21,0.31,0.167,113,reviewed,ci,ci
2021-02-10T03:10:34.812Z,-15.5175,-71.7284,143.06,4.2,mb,,125,2.982,0.97,us,us6000dg3s,2021-02-22T00:27:50.040Z,"13 km NE of Madrigal, Peru",earthquake,9.1,7.6,0.102,27,reviewed,us,us
2021-02-10T02:54:47.759Z,-1.3966,100.254,62.34,4.4,mb,,177,3.79,0.3,us,us6000diz9,2021-02-20T02:26:23.040Z,"50 km SSW of Padang, Indonesia",earthquake,13.9,10.4,0.239,5,reviewed,us,us
2021-02-10T02:04:31.180Z,19.1503,-64.886,30,3.58,md,12,336,1.3941,0.37,pr,pr2021041003,2021-02-20T04:24:33.040Z,"89 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.97,26.93,0.08,9,reviewed,pr,pr
2021-02-10T01:45:44.230Z,33.1696667,-115.614,3.95,2.69,ml,57,42,0.007903,0.29,ci,ci39547031,2021-02-20T04:19:22.040Z,"10km WNW of Calipatria, CA",earthquake,0.21,0.37,0.157,132,reviewed,ci,ci
2021-02-10T01:34:16.980Z,19.1588,-65.8398,27,3.22,md,17,307,0.8841,0.47,pr,pr2021041002,2021-02-10T01:57:06.216Z,"80 km N of Loíza, Puerto Rico",earthquake,2.25,28.42,0.03,7,reviewed,pr,pr
2021-02-10T01:27:09.840Z,33.1751667,-115.6113333,3.68,3.76,mw,77,42,0.00428,0.25,ci,ci39546975,2021-02-20T05:03:50.043Z,"11km WNW of Calipatria, CA",earthquake,0.17,0.26,,4,reviewed,ci,ci
2021-02-10T01:25:07.940Z,33.1715,-115.609,2.85,2.72,ml,47,42,0.008152,0.23,ci,ci39546951,2021-02-20T03:31:22.040Z,"10km WNW of Calipatria, CA",earthquake,0.2,0.3,0.14,26,reviewed,ci,ci
2021-02-10T01:24:32.480Z,33.1703333,-115.6128333,4.38,2.94,ml,66,42,0.007497,0.23,ci,ci39546943,2021-02-20T02:43:20.040Z,"10km WNW of Calipatria, CA",earthquake,0.16,0.32,0.149,56,reviewed,ci,ci
2021-02-10T01:03:28.725Z,7.317,-82.1729,10,4.3,mb,,159,1.553,0.87,us,us6000dg30,2021-02-20T02:13:43.457Z,"99 km S of Boca Chica, Panama",earthquake,7.2,2,0.238,5,reviewed,us,us
2021-02-10T01:01:41.460Z,33.172,-115.5998333,3.6,3.2,ml,24,60,0.01434,0.19,ci,ci39546855,2021-02-20T02:04:51.040Z,"10km WNW of Calipatria, CA",earthquake,0.27,0.24,0.32,9,reviewed,ci,ci
2021-02-10T01:01:15.790Z,33.1753333,-115.6136667,3.77,3.82,mw,92,36,0.002698,0.24,ci,ci39546863,2021-02-20T02:04:00.003Z,"11km WNW of Calipatria, CA",earthquake,0.15,0.22,,4,reviewed,ci,ci
2021-02-10T00:27:28.040Z,17.9328,-66.9253,13,2.92,md,18,209,0.0626,0.23,pr,pr2021041001,2021-02-10T00:45:23.881Z,"4 km SSW of Guánica, Puerto Rico",earthquake,0.79,0.45,0.15,15,reviewed,pr,pr
2021-02-10T00:23:03.150Z,19.4145,-65.706,56,3.46,md,10,323,1.1682,0.42,pr,pr2021041000,2021-02-10T00:43:39.410Z,"110 km N of Suárez, Puerto Rico",earthquake,5.01,16.25,0.06,4,reviewed,pr,pr
2021-02-09T23:25:47.066Z,-1.222,28.6642,10,4.5,mb,,83,2.163,1.14,us,us6000dg2e,2021-02-18T01:01:49.040Z,"57 km NW of Sake, Democratic Republic of the Congo",earthquake,10.2,1.9,0.121,20,reviewed,us,us
2021-02-09T22:58:15.370Z,17.9426,-67.1223,9,2.6,md,9,249,0.0651,0.18,pr,pr2021040019,2021-02-09T23:12:31.181Z,"7 km ESE of Pole Ojea, Puerto Rico",earthquake,0.83,0.52,0.11,7,reviewed,pr,pr
2021-02-09T22:35:02.781Z,-42.2579,88.4303,10,5,mb,,69,9.445,0.81,us,us6000di2n,2021-02-18T00:52:45.040Z,"southeast Indian Ridge",earthquake,11.8,1.8,0.12,22,reviewed,us,us
2021-02-09T18:58:31.960Z,37.5268333,-121.8953333,6.9,2.68,md,108,22,0.01475,0.11,nc,nc73520831,2021-02-17T09:47:31.092Z,"8km ESE of Fremont, CA",earthquake,0.11,0.23,0.191,111,reviewed,nc,nc
2021-02-09T18:47:12.100Z,18.01,-66.7701,14,2.87,md,23,144,0.1145,0.13,pr,pr2021040018,2021-02-09T22:13:12.407Z,"0 km S of Magas Arriba, Puerto Rico",earthquake,0.39,0.28,0.12,14,reviewed,pr,pr
2021-02-09T18:23:10.670Z,18.7033,-66.4586,16,2.91,md,16,241,0.237,0.22,pr,pr2021040017,2021-02-09T19:43:51.144Z,"26 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.67,0.59,0.15,11,reviewed,pr,pr
2021-02-09T17:41:54.090Z,40.3521667,-125.0008333,15.14,2.56,md,25,280,0.5073,0.3,nc,nc73520791,2021-02-11T08:02:05.389Z,"61km W of Petrolia, CA",earthquake,3.53,3.26,0.159,20,reviewed,nc,nc
2021-02-09T15:53:57.080Z,38.6436,31.6136,10,4.6,mb,,60,1.18,0.51,us,us6000di2c,2021-02-16T18:28:07.040Z,"18 km N of Tuzlukçu, Turkey",earthquake,4.2,1.9,0.123,20,reviewed,us,us
2021-02-09T15:51:56.018Z,38.6079,31.5627,10,4.8,mb,,52,1.127,0.6,us,us6000dfyz,2021-02-16T20:58:04.425Z,"15 km NNW of Tuzlukçu, Turkey",earthquake,4.8,1.7,0.1,32,reviewed,us,us
2021-02-09T13:08:20.649Z,14.2927,-91.3988,62.43,4.1,mb,,125,0.368,0.98,us,us6000dfy6,2021-02-16T15:25:23.040Z,"4 km WNW of Tiquisate, Guatemala",earthquake,8,6.3,0.092,32,reviewed,us,us
2021-02-09T13:07:47.360Z,19.153,-64.5915,53,3.75,md,12,340,1.6133,0.29,pr,pr2021040016,2021-02-09T14:03:56.040Z,"93 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,3.2,11.87,0.09,8,reviewed,pr,pr
2021-02-09T11:51:26.490Z,33.1581667,-115.6331667,7.86,2.95,ml,70,25,0.02422,0.24,ci,ci39546087,2021-02-10T01:45:33.046Z,"12km WNW of Calipatria, CA",earthquake,0.18,0.43,0.169,93,reviewed,ci,ci
2021-02-09T11:28:20.615Z,-18.6278,-69.9874,96.14,4.8,mb,,86,0.323,0.55,us,us6000dfxe,2021-02-09T15:40:47.985Z,"36 km ESE of Arica, Chile",earthquake,4.9,5.5,0.039,205,reviewed,us,us
2021-02-09T10:24:49.520Z,18.4211,-67.4103,18,3.55,md,18,203,0.078,0.25,pr,pr2021040014,2021-02-10T10:26:24.594Z,"19 km WNW of Rincón, Puerto Rico",earthquake,0.85,0.71,0.11,10,reviewed,pr,pr
2021-02-09T10:01:15.790Z,44.2815,-115.1715,8.83,2.55,ml,11,83,0.161,0.26,mb,mb80486864,2021-02-09T14:45:19.420Z,"19 km WNW of Stanley, Idaho",earthquake,0.61,1.08,0.231,11,reviewed,mb,mb
2021-02-09T09:24:32.790Z,19.1643,-64.7991,65,3.68,md,14,332,1.4652,0.55,pr,pr2021040015,2021-02-09T12:30:21.040Z,"92 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.93,15.69,0.02,5,reviewed,pr,pr
2021-02-09T09:23:25.578Z,-23.1354,-66.427,227.88,4.4,mb,,111,1.623,0.56,us,us6000dfwq,2021-02-09T12:13:42.040Z,"76 km W of El Aguilar, Argentina",earthquake,4.7,7.7,0.117,21,reviewed,us,us
2021-02-09T09:21:13.666Z,31.6579,-104.2853,12.15,4,ml,,66,0.184,0.49,us,us6000dfwp,2021-02-10T09:23:49.887Z,"58 km S of Whites City, New Mexico",earthquake,1.2,6.8,0.041,80,reviewed,us,us
2021-02-09T06:40:43.580Z,19.2006,-64.737,48,3.54,md,18,332,1.5351,0.4,pr,pr2021040012,2021-02-09T09:54:15.040Z,"96 km N of Cruz Bay, U.S. Virgin Islands",earthquake,4.019,19.17,0.1,6,reviewed,pr,pr
2021-02-09T06:29:39.630Z,19.0871,-64.7551,39,3.7,md,16,333,1.4455,0.37,pr,pr2021040011,2021-02-09T07:06:16.040Z,"83 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.19,17.2,0.02,9,reviewed,pr,pr
2021-02-09T05:34:17.170Z,45.5158333333333,-121.588333333333,5.75,3.47,ml,30,76,0.06641,0.16,uw,uw61712646,2021-02-15T03:05:59.257Z,"0 km SE of Parkdale, Oregon",earthquake,0.25,0.51,0.190604476479357,13,reviewed,uw,uw
2021-02-09T04:53:47.840Z,19.2855,-64.7065,34,3.57,md,20,332,1.6163,0.51,pr,pr2021040010,2021-02-09T05:33:03.040Z,"106 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.37,32.56,0.14,13,reviewed,pr,pr
2021-02-09T04:50:11.370Z,19.0308,-64.8258,34,3.6,md,11,338,1.3551,0.33,pr,pr2021040009,2021-02-09T05:07:02.130Z,"77 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.47,21.31,0.13,9,reviewed,pr,pr
2021-02-09T04:37:50.239Z,9.4621,-85.6214,10,4.5,mb,,125,1.054,0.59,us,us6000dft3,2021-02-17T05:46:52.564Z,"47 km SSW of Sámara, Costa Rica",earthquake,5.4,1.9,0.097,31,reviewed,us,us
2021-02-09T04:28:50.508Z,27.9824,103.4086,10,4,mb,,98,5.793,0.44,us,us6000di1y,2021-02-17T03:28:09.040Z,"79 km NNW of Zhaotong, China",earthquake,5.4,1.9,0.15,12,reviewed,us,us
2021-02-09T04:05:44.110Z,18.9165,-65.1146,27,3.3,md,16,325,1.0671,0.5,pr,pr2021040008,2021-02-09T04:30:30.223Z,"66 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.86,31.25,0.06,10,reviewed,pr,pr
2021-02-09T02:57:02.090Z,19.9843,-67.5476,40,3.48,md,7,334,1.5783,0.29,pr,pr2021040006,2021-02-09T04:38:27.040Z,"171 km NNW of San Antonio, Puerto Rico",earthquake,3.92,23.95,0,3,reviewed,pr,pr
2021-02-09T02:24:10.980Z,19.1475,-64.8875,34,3.81,md,12,330,1.391,0.46,pr,pr2021040005,2021-02-09T03:42:14.040Z,"89 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.68,27.89,0.04,6,reviewed,pr,pr
2021-02-09T02:16:01.220Z,18.9138,-64.9025,42,3.29,md,8,337,1.2211,0.26,pr,pr2021040004,2021-02-09T02:31:57.414Z,"63 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.29,13.92,0.12,2,reviewed,pr,pr
2021-02-09T01:50:07.207Z,28.0331,87.8568,35,4.3,mb,,146,4.336,0.65,us,us6000dfsj,2021-02-17T05:20:54.606Z,"87 km NW of Mangan, India",earthquake,9.9,2,0.087,38,reviewed,us,us
2021-02-09T01:40:57.296Z,-5.4381,-77.3268,20.72,5.1,mb,,53,1.992,0.75,us,us6000dfsf,2021-02-17T05:52:01.796Z,"61 km N of Segunda Jerusalén - Azunguillo, Peru",earthquake,2.7,4.1,0.026,495,reviewed,us,us
2021-02-09T01:18:33.990Z,18.9386,-65.1136,27,3.3,md,15,330,1.0839,0.52,pr,pr2021040003,2021-02-09T02:10:51.121Z,"68 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.89,32.67,0.01,5,reviewed,pr,pr
2021-02-09T01:16:16.570Z,31.0033,66.7118,10,4.3,mb,,133,4.037,0.64,us,us6000di1t,2021-02-17T00:18:26.040Z,"26 km ENE of Chaman, Pakistan",earthquake,10.2,2,0.16,11,reviewed,us,us
2021-02-09T01:02:35.350Z,17.959,-66.9546,6,2.85,md,21,192,0.0771,0.13,pr,pr2021040001,2021-02-09T01:18:37.151Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.38,0.22,0.19,18,reviewed,pr,pr
2021-02-09T00:31:21.400Z,17.9565,-66.8416,16,2.61,md,19,192,0.0419,0.28,pr,pr2021040000,2021-02-09T00:47:15.219Z,"4 km SSW of Indios, Puerto Rico",earthquake,0.84,0.56,0.23,15,reviewed,pr,pr
2021-02-09T00:14:33.612Z,44.2681,-115.1901,11.84,2.7,ml,,83,0.168,0.64,us,us6000dfrj,2021-02-14T00:06:58.040Z,"20 km WNW of Stanley, Idaho",earthquake,1.4,6.7,0.048,58,reviewed,us,us
2021-02-08T23:49:42.055Z,44.2909,-115.1695,10,3.3,ml,,82,0.164,0.53,us,us6000dfre,2021-02-14T00:04:09.040Z,"20 km WNW of Stanley, Idaho",earthquake,2,2,0.033,120,reviewed,us,us
2021-02-08T23:08:51.435Z,38.7325,-97.0262,5,2.8,mb_lg,,144,0.491,0.42,us,us6000dfqw,2021-02-09T21:21:19.037Z,"6 km NE of Hope, Kansas",earthquake,1.6,2,0.079,42,reviewed,us,us
2021-02-08T23:01:56.930Z,19.1216,-64.5641,40,3.51,md,9,342,1.6155,0.39,pr,pr2021039023,2021-02-08T23:52:29.040Z,"90 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,4.42,25.5,0.05,8,reviewed,pr,pr
2021-02-08T22:58:03.138Z,-9.1406,-108.762,10,4.6,mb,,167,30.147,1.04,us,us6000dh3u,2021-02-17T06:11:52.040Z,"central East Pacific Rise",earthquake,15.9,1.9,0.105,27,reviewed,us,us
2021-02-08T22:50:38.371Z,36.2434,-106.7668,6.35,2.9,ml,,99,1.319,0.46,us,us6000dfqt,2021-02-17T05:51:25.040Z,"3 km ENE of Capulin, New Mexico",earthquake,2.7,6.3,0.048,56,reviewed,us,us
2021-02-08T22:25:14.630Z,19.0325,-64.666,56,3.63,md,15,335,1.4805,0.35,pr,pr2021039022,2021-02-09T04:06:29.040Z,"78 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.55,11.97,0.11,13,reviewed,pr,pr
2021-02-08T22:14:56.110Z,19.1216,-64.6385,35,3.71,md,16,334,1.557,0.26,pr,pr2021039021,2021-02-08T22:39:50.040Z,"88 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.05,17.01,0.09,14,reviewed,pr,pr
2021-02-08T21:10:59.786Z,-16.4072,-71.9155,100.09,5,mb,,95,2.463,1,us,us6000dfq8,2021-02-17T05:19:34.671Z,"11 km NW of El Triunfo ( El Cruce), Peru",earthquake,9.1,2.4,0.065,76,reviewed,us,us
2021-02-08T21:04:09.276Z,5.5357,-82.8098,10,4.7,mb,,144,2.901,0.76,us,us6000dfqb,2021-02-17T05:09:40.040Z,"276 km S of Punta de Burica, Panama",earthquake,8.3,1.9,0.078,50,reviewed,us,us
2021-02-08T20:34:01.438Z,19.0871,-64.6282,35,2.9,ml,,339,1.491,0.71,us,us6000dfpy,2021-02-11T23:23:31.040Z,"85 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,12.2,2,0.07,27,reviewed,us,us
2021-02-08T20:17:15.670Z,17.966,-66.953,5,2.72,md,18,186,0.0744,0.15,pr,pr2021039020,2021-02-11T23:10:48.040Z,"4 km WSW of Fuig, Puerto Rico",earthquake,0.38,0.27,0.09,10,reviewed,pr,pr
2021-02-08T19:23:18.490Z,18.9073,-64.6588,45,3.21,md,4,345,1.4148,0.39,pr,pr2021039017,2021-02-08T20:24:51.613Z,"65 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,6.53,23.86,0.04,4,reviewed,pr,pr
2021-02-08T18:30:01.470Z,19.0368,-64.6971,48,3.42,md,11,339,1.4584,0.19,pr,pr2021039016,2021-02-11T23:03:55.040Z,"Virgin Islands",earthquake,2.25,8.26,0.08,7,reviewed,pr,pr
2021-02-08T18:05:12.560Z,19.0428,-64.7578,78,3.65,md,14,333,1.4147,0.28,pr,pr2021039015,2021-02-11T23:37:17.040Z,"78 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.12,6.01,0.11,11,reviewed,pr,pr
2021-02-08T16:45:08.560Z,19.1678,-64.7491,73,3.52,md,9,337,1.5038,0.22,pr,pr2021039014,2021-02-08T17:36:01.040Z,"92 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.11,7.69,0.06,4,reviewed,pr,pr
2021-02-08T16:10:07.640Z,17.9648,-67.2748,8,2.8,md,10,249,0.1704,0.2,pr,pr2021039012,2021-02-08T16:23:30.924Z,"9 km W of Pole Ojea, Puerto Rico",earthquake,0.94,1.41,0,3,reviewed,pr,pr
2021-02-08T15:40:37.923Z,13.9209,96.4846,10,4.4,mb,,97,3.528,0.76,us,us6000dh3s,2021-02-15T19:03:36.040Z,"185 km W of Dawei, Myanmar",earthquake,11,2,0.19,8,reviewed,us,us
2021-02-08T15:15:42.767Z,38.125,-118.0398,10.1,3.8,ml,16,121.33,0.036,0.1547,nn,nn00799820,2021-02-15T16:07:13.873Z,"30 km SSE of Mina, Nevada",earthquake,,0.7,0.2,12,reviewed,nn,nn
2021-02-08T14:54:08.990Z,19.0356,-64.6606,85,3.33,md,6,336,1.2945,0.4,pr,pr2021039010,2021-02-08T15:48:26.040Z,"79 km N of Cruz Bay, U.S. Virgin Islands",earthquake,9.14,14.64,0.07,5,reviewed,pr,pr
2021-02-08T14:44:15.010Z,19.2123,-64.7346,70,3.44,md,5,328,1.3828,0.13,pr,pr2021039009,2021-02-08T15:37:13.040Z,"97 km N of Cruz Bay, U.S. Virgin Islands",earthquake,4.059,9.14,0.03,5,reviewed,pr,pr
2021-02-08T14:32:48.290Z,19.2158,-64.6811,50,3.53,md,12,329,1.4179,0.27,pr,pr2021039011,2021-02-08T16:15:10.040Z,"98 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.19,12.62,0.11,6,reviewed,pr,pr
2021-02-08T14:23:30.470Z,19.2046,-64.7523,43,3.84,md,18,322,1.3662,0.31,pr,pr2021039007,2021-02-08T15:03:24.040Z,"96 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.15,15.62,0.08,14,reviewed,pr,pr
2021-02-08T14:11:55.410Z,41.635,-122.195,15.5,2.62,md,25,98,0.15,0.14,nc,nc73520291,2021-02-14T21:47:22.040Z,"23km SW of Mount Hebron, CA",earthquake,0.36,0.87,0.168,26,reviewed,nc,nc
2021-02-08T13:53:11.172Z,31.6548,-104.3745,5,3.7,mb,,62,0.108,0.61,us,us6000dfl2,2021-02-09T13:56:08.987Z,"57 km S of Whites City, New Mexico",earthquake,1,1.8,0.252,4,reviewed,us,us
2021-02-08T13:38:37.040Z,17.9745,-67.2836,7,2.75,md,7,322,0.1769,0.18,pr,pr2021039008,2021-02-08T15:30:52.595Z,"10 km W of Pole Ojea, Puerto Rico",earthquake,1.4,0.6,0.08,5,reviewed,pr,pr
2021-02-08T13:03:34.630Z,32.7483333,-115.8233333,11.43,2.59,ml,60,80,0.1282,0.27,ci,ci39544847,2021-02-14T21:17:27.040Z,"16km E of Ocotillo, CA",earthquake,0.3,0.54,0.209,25,reviewed,ci,ci
2021-02-08T12:00:14.710Z,19.111,-64.9195,50,3.43,md,7,324,1.1952,0.41,pr,pr2021039005,2021-02-08T13:50:41.040Z,"85 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.4,20.47,0.06,4,reviewed,pr,pr
2021-02-08T10:46:36.810Z,19.043,-64.7863,68,3.39,md,10,328,1.2172,0.36,pr,pr2021039006,2021-02-09T09:46:10.040Z,"78 km N of Cruz Bay, U.S. Virgin Islands",earthquake,5.76,11.29,0.02,5,reviewed,pr,pr
2021-02-08T10:39:29.748Z,31.7276,-104.3476,8.67,3.8,ml,,44,0.06,0.34,us,us6000dfk5,2021-02-09T10:41:51.879Z,"49 km S of Whites City, New Mexico",earthquake,0.9,5.3,0.041,80,reviewed,us,us
2021-02-08T10:27:07.017Z,31.6688,-104.3924,7.01,3.4,ml,,60,0.092,0.26,us,us6000dfjz,2021-02-08T10:58:17.040Z,"56 km S of Whites City, New Mexico",earthquake,1.5,2.6,0.041,78,reviewed,us,us
2021-02-08T09:30:23.710Z,18.2548,-66.296,21,2.71,md,17,118,0.2063,0.21,pr,pr2021039003,2021-02-08T11:48:55.536Z,"4 km WNW of Palomas, Puerto Rico",earthquake,0.46,0.94,0.15,9,reviewed,pr,pr
2021-02-08T09:06:52.690Z,19.204,-64.709,46,3.43,md,10,330,1.3915,0.22,pr,pr2021039002,2021-02-15T08:28:43.040Z,"97 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.17,14.05,0.04,3,reviewed,pr,pr
2021-02-08T08:56:14.771Z,15.6301,-94.0149,68.44,4.2,mb,,135,1.919,0.65,us,us6000dfjh,2021-02-08T10:23:12.040Z,"42 km SW of Cabeza de Toro, Mexico",earthquake,7.3,7,0.075,49,reviewed,us,us
2021-02-08T08:46:28.590Z,19.1933,-64.7363,35,3.82,md,20,322,1.3665,0.27,pr,pr2021039004,2021-02-08T15:26:01.040Z,"95 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.61,18.47,0.17,15,reviewed,pr,pr
2021-02-08T08:00:12.410Z,32.7445,-115.827,11.51,3.45,ml,70,82,0.1257,0.29,ci,ci39544719,2021-02-09T08:02:44.479Z,"16km E of Ocotillo, CA",earthquake,0.26,0.49,0.148,125,reviewed,ci,ci
2021-02-08T06:57:19.871Z,40.2529,-119.5306,9.4,2.5,ml,15,286.58,0.175,0.1944,nn,nn00799833,2021-02-13T06:55:07.040Z,"34 km N of Sutcliffe, Nevada",earthquake,,2.3,0.28,8,reviewed,nn,nn
2021-02-08T06:25:18.220Z,19.1456,-64.7561,33,3.39,md,13,329,1.3165,0.27,pr,pr2021039001,2021-02-13T07:13:14.040Z,"90 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.6,18.73,0.12,5,reviewed,pr,pr
2021-02-08T05:56:47.832Z,14.2047,-94.0542,10,4.5,mb,,151,2.308,0.81,us,us6000dfi3,2021-02-13T07:43:24.040Z,"167 km SW of La Esperanza (El Zapotal), Mexico",earthquake,6,1.9,0.05,115,reviewed,us,us
